src,ref
Die Furcht im Westen vor der Globalisierung ist nichts Neues. ,The fear of globalization in the West is nothing new. 
Infolgedessen haben die Aktienmärkte in den USA und auf der ganzen Welt angefangen zuzulegen. ,"As a result, stock markets have started to rally in the US and around the world. "
"Um Gewalt gegen Frauen und Mädchen zu verringern, setzt sich ein Programm in Uganda mit dem Namen SASA! ","To reduce violence against women and girls, one program in Uganda, called SASA! "
"Russland hat die Gründe dafür allerdings wiederholt mit der EU erörtert und darauf hingewiesen, dass Reformen stattfinden werden. ","But Russia has repeatedly discussed the reasons for these problems with EU officials, and has pointed out the reforms now underway. "
"Andererseits legt die Tatsache, dass die USA trotz globalen Gegenwinds Fortschritte machen, eine robuste Binnennachfrage nahe. ","On the other hand, the fact that the US has managed to move forward despite global headwinds suggests that domestic demand is robust. "
"Heute jedoch werden Frankreichs Eliten von Teilen der Bevölkerung zunehmend mit Misstrauen betrachtet, wenn nicht gar geschmäht. ","Yet the French elites today are increasingly held in suspicion, and even reviled, by part of the population. "
"Mit Ausnahme internationaler Terroristen und Überbleibseln des Regimes Saddam Hussein wünschen sich fast alle - einschließlich der Iraker selbst, die die US-amerikanischen Besatzungstruppen mit Argwohn betrachten -, dass die Aufgabe des Wiederaufbaus im Irak sowohl politisch als auch materiell bewältigt wird. ","With the exception of international terrorists and remnants of Saddam Hussein's regime, almost everyone, including Iraqis who eye America's occupying forces with suspicion, wish to see the task of rebuilding Iraq, both politically and materially, fulfilled. "
Aus der Sicht früherer Erfahrungen spricht allerdings alles gegen ein dramatisches Desaster. ,"On past precedent, the odds ought to be against any dramatic disaster. "
"In Afrika kommt es zu Krieg und Frieden aus Gründen, die ihren Ursprung nicht immer in Afrika haben. ",War and peace exist in Africa for reasons that are not always internal to Africa. 
Anderswo sieht es nicht besser aus. ,"Elsewhere, the outlook is no brighter. "
"Außerdem entsprechen Institutionen niemals den Gesetzen, die auf Papier niedergeschrieben sind. ",Nor are institutions the same as laws on paper. 
Zur Bestimmung von Israels Falken ,A Field Guide to Israeli Hawks 
Das ewige Gezeter über den Renminbi ,The Return of the Renminbi Rant 
Russland steht dem genauso verwundbar gegenüber wie jedes andere Land auch. ,Russia is as vulnerable as any country to such blackmail. 
Dieses Mal jedoch ging der Plan nach hinten los. ,"This time, however, the plan backfired. "
"Regierungsvertreter ebenso wie viele deutsche Ökonomen glauben dagegen, dass Wirtschaftspolitik sich im Kern auf die mittelfristigen Angebotsbedingungen konzentrieren sollte. Der Befund stellt stets auf strukturelle Probleme ab und fordert eine entsprechende Politik. ","For the most part, German economists and officials believe that economic policy should focus almost exclusively on the supply side, diagnosing and addressing structural problems. "
"Es gibt Zeiten, in denen Recht zu haben keine Freude bringt. ",There are times when being proven right brings no pleasure. 
Jüngeren Menschen ist die Verwendung sozialer Medien als Werkzeug für Aktivismus in Fleisch und Blut übergegangen. ,"For younger people today, using social media as a tool for activism is second nature. "
Über alle Zweifel erhaben waren die Wissenschaft – und das Verhalten der Wissenschaftler – noch nie. ,"Science, and the behavior of scientists, has never been perfect. "
Collier tritt unter Erwähnung der britischen Intervention in Sierra Leone für militärische Interventionen zur Friedenssicherung ein – wenn diese durchführbar sind. ,"Citing the British mission to Sierra Leone, Collier argues for military intervention, when feasible, to secure peace. "
Die kurze Antwort darauf lautet: Vermutlich nicht. ,"The short answer is, probably not. "
"Aus diesem Grund lautet die Antwort auf die Frage, die mir vor drei Jahren gestellt wurde, dass Banken gute Bürger sein müssen. ",People may not recognize any difference right now; the change that is now taking place is in its early stages. 
"Ob jemand mehr oder weniger intelligent ist, hat hiermit nichts zu tun. ",Whether some are of higher or lower intelligence has nothing to do with that. 
Ein früher Tod beendete ihr Leben. ,Death at an early age ended their lives. 
"Russland stürzte sich in die Demokratie und kümmerte sich erst anschließend darum, den Sozialismus durch ein marktwirtschaftliches System zu ersetzen. ","Russia instead jumped into democracy, and only then worried about replacing socialism with a market system. "
Der Volkszorn wird auf die Wahlurne gelenkt. ,Popular anger is channeled to the ballot box. 
Man darf die krasse Unwissenheit in diesen Kreisen nicht unterschätzen. ,Crass ignorance cannot be underestimated in these circles. 
"Es liegt auf der Hand, was passiert ist. ",It is clear what has happened. 
Dies wirft neue Fragen zu den Folgen des Mädchenmangels auf. ,This raises other questions concerning the consequences of a large shortage of girls. 
"Die Israelis halten ihren Kritikern vor, an solchen irrationalen Auffassungen festzuhalten. ",Israelis blame their critics for not shedding these irrational beliefs. 
"Wofür könnte ein pakistanischer Liberaler im Gegensatz dazu stehen? Wer in Pakistan fordert überhaupt ein liberales, demokratisches Land? ","What, by contrast, might a Pakistani liberal stand for? "
Das lädt beide Seiten zu einem Spiel mit dem Feuer ein. ,This invites both sides to play a game of brinkmanship. 
Lockerere Regeln zur Kreditvergabe ständen im Konflikt zu höheren Geldkosten. ,Looser lending rules would conflict with the higher cost of money. 
Die OECD wird ihr Teil dabei tun. ,The OECD will play its part. 
Das Argument für ein Durchwursteln durch den Brexit ,The Case for Muddling Through Brexit 
"Russland nimmt in den geopolitischen Erwägungen Chinas einen wichtigen Platz ein, nämlich als Lieferant von modernen Waffen und Energieträgern, die man zur Fortführung der Modernisierung benötigt. ","Russia has an important place in Chinese geopolitical calculations, as a supplier of both modern weaponry and energy resources needed to continue its modernization. "
Fallende Preise lähmen Japans Wirtschaft nun schon seit einem Jahrzehnt. ,Falling prices have paralyzed Japan's economy for a decade. 
War Armut der Grund für seine Straftaten in Rumänien und für das Verbrechen in Italien? ,Was poverty the cause of his juvenile offenses in Romania and his crime in Italy? 
Sie haben auch allen Grund eine genauere Untersuchung ihrer Rolle zu verhindern. ,They have good reason for avoiding such close scrutiny. 
"Sicher ist, dass hier die Chance einer Überwindung der heute drohenden Blockierung liegt. ",Yet it is certainly one way to overcome the institutional blockade that now looms. 
"Inmitten all dieser Planungen und Prognosen erinnert ein sich ausweitender Bankenskandal die Italiener, dass es in der Politik manchmal auf das Glück ankommt. ","Amid these plans and predictions, a growing banking scandal has reminded Italians that, in politics, luck can sometimes make the difference. "
Insofern dieses Gefühl des Abstiegs in der Realität begründet ist – kann Japan sich erholen? ,"To the extent that this sense of decline is grounded in reality, can Japan recover? "
Das Ende der Geschichte erreicht Tunesien ,The End of History Comes to Tunisia 
"Im Gegenteil, in ihrer ablehnenden Haltung gegenüber dem Handel sind sich die Bewohner der Szeneviertel in New York, Berlin und Paris einig. ","On the contrary, opposition to trade is shared in the trendy neighborhoods of New York, Berlin, and Paris. "
Maazel könnte dennoch nicht ganz Unrecht haben. ,"Nevertheless, Maazel may have a point. "
"Fraglos ist der Liberalismus ein Faktor, der dazu beitragen könnte, und zwar dort, wo er in jener Form interpretiert wird, wonach der Einzelne keinerlei Aufgaben gegenüber der Gesellschaft zu übernehmen hat. ","Clearly, liberalism may be a contributing factor, if and where it is primitively understood to entail for the individual no countervailing obligations before society. "
Auch Hollande wird Zugeständnisse machen müssen. ,"Hollande, too, will have to make concessions. "
"Bei Fragen des Handels beispielsweise ist Europa den USA ebenbürtig und auch in der Lage, einen Ausgleich zur Macht Amerikas zu bilden. ","On questions of trade, for example, Europe is the equal of the US and able to balance American power. "
"Wir haben außerdem begonnen, regelmäßige Treffen mit anderen für die Freiheit der Medien eintretenden Gruppen abzuhalten, um einen Weg voran abzustecken. ",We have also begun holding regular meetings with other media freedom groups to devise a path forward. 
Also gibt es überhaupt keine Leitwährung mehr. ,So there is no master currency at all any more. 
In diesem Bereich kommt dem Iran eine Schlüsselrolle zu. ,"Here, Iran has a key role to play. "
"Die Nichtzulassung der beiden ist eine deutliche Botschaft des Obersten Rechtsgelehrten, Ayatollah Ali Hosseini Khamenei. ",The disqualification of both sends a strong message from Supreme Leader Ayatollah Ali Hosseini Khamenei. 
Und das kann die Geschwindigkeit auf dem außergewöhnlichen Pfad seiner Entwicklung nur beschleunigen. ,That can only accelerate the speed of its extraordinary development journey. 
Der Kontrast zu den Angelegenheiten des Friedens und der Sicherheit ist augenfällig. ,The contrast with matters of peace and security is stark. 
"Aber nicht so stark, dass denjenigen, die ihn bekämpfen würden, nur die Politik des geringeren von zwei Übeln bleibt. ",The West must decide what to do. 
"Dass sie weitere Fortschritte verhindert, darf nicht geschehen. ",It must not be allowed to prevent further progress. 
"Momentan gibt es keinen Grund zur Hoffnung, dass Mailat durch sein Verbrechen zu einem Neuanfang in Richtung Erlösung durch Leid und spirituelle Erneuerung finden wird. ","For now, there is no reason to hope that Mailat will find through his crime a new start towards salvation through suffering and spiritual renewal. "
Die Zukunft des Planeten steht auf dem Spiel. ,The future of the planet is at stake. 
"Die Ökonomen Tyler Cowen und Robert Gordon andererseits argumentieren, dass das Problem auf der Angebotsseite begründet liegt. ","The economists Tyler Cowen and Robert Gordon, on the other hand, argue that the problem is on the supply side. "
