src,ref
我游了整晚。 破晓时分他们到了，开始给我打强的松（肾上腺皮质激素）。,"So I swam through the night, and at dawn they got there and they started with prednisone shots."
我们把一个胡萝卜蛋糕 放进搅拌机 打成汁 接着 把它灌进一个在液态氮中冷冻的气球中 在这个空壳中 形成胡萝卜蛋糕冰淇淋 它看起来就像 木星悬浮在你的盘子上,"So we take a carrot cake, put it in a blender, and we have kind of like a carrot cake juice, and then that went into a balloon frozen in liquid nitrogen to create this hollow shell of carrot cake ice cream, I guess, and it comes off looking like, you know, Jupiter's floating around your plate."
在有些人看来， 这是令人深恶痛绝的， 是最邪恶的东西，骇人听闻。,"Some people are going to see this as an abomination, as the worst thing, as just awful."
我们对此颇为头疼，因为这种病毒和我们以往研究的任何一种流感都不一样， 这种流感能通过食用 被感染动物的生肉而传播。,"We're worried because this virus, unlike any other flu we've ever studied, can be transmitted by eating raw meat of the infected animals."
派驻女性代表的国家 分别是加拿大，哈萨克斯坦，菲律宾， 特立尼达多巴哥，牙买加， 列支敦士登和我自己代表的美国。,"So the countries that had women representatives were Canada, Kazakhstan, Philippines, Trinidad Tobago, Jamaica, Lichtenstein and me."
有趣的是，虽然这样一个共产原则 居然是国防部在冷战期间开发的一个 系统的核心， 而很明显它的效果非常好， 我们已经目睹了互联网发生的一切。,"It was actually interesting that such a communist principle was the basis of a system developed during the Cold War by the Defense Department, but it obviously worked really well, and we all saw what happened with the Internet."
慢慢地，我好想明白了 这些东西都是她们工厂生产的 每一件东西，都是正品,"Slowly it was dawning on me that these handbags were made by their factory, and every single one of them was authentic."
她还吹牛说她是美国营养咨询师协会的 持证专业人员 这听起来大有来头,"She also boasts that she's a certified professional member of the American Association of Nutritional Consultants, which sounds very glamorous and exciting."
我们只是努力地创造那人们的环保意识 因为，当然了，更换一个灯泡并不会改变世界 但是， 那种促使你去换这个灯泡或自带可重复使用咖啡杯的环保意识和 环保态度 却可以改变世界,"We just want to try and create that awareness because, sure, changing a light bulb isn't going to change the world, but that attitude, that awareness that leads you to change the light bulb or take your reusable coffee mug, that is what could change the world."
要不然为什么希腊要求归还 埃尔金大理石雕？,Why else do Greeks demand the return of the Elgin Marbles?
你能把组织取下来，然后移植入病人体内。,You can pop that structure out of the printer and implant it.
噢，我是个乐天派。我的意思是我基本上是一个乐天派。,"""Well, I'm an optimist. I mean basically I'm an optimist."
但是在发展中国家很多疫苗 在被使用前就坏掉了。 这是因为疫苗需要冷藏。,"But in the developing world a lot of vaccines spoil before they're administered, and that's because they need to be kept cold."
作为结尾，我实际想要说， 你可能想这都有关于鼠，这些活动都涉及鼠， 但是最后这都是关于人类。,"To conclude, I would actually like to say, you may think this is about rats, these projects, but in the end it is about people."
他在镇压太平天国运动中发挥了重要的作用。 太平天国运动的发起者， 自称是上帝的儿子， 耶稣的亲弟弟。,"He played an important role in the Taiping rebellion, which was a war started by a guy who thought he was the son of God and the baby brother of Jesus Christ."
"我知道这对有些人来说是不敬的说法, 但我们的确与大猩猩、黑猩猩和倭黑猩猩 有着同样的祖先。","Now, I know that's a dirty word for some people, but we evolved from common ancestors with the gorillas, the chimpanzee and also the bonobos."
嗯，我有一个著名的前辈 在曼彻斯特大学，鄂尼斯特，拉特福德 原子核的发现者 曾经说：所有的科学不是物理 就是集邮,"So, one of my most illustrious forebears at Manchester University, Ernest Rutherford, discoverer of the atomic nucleus, once said, ""All science is either physics or stamp collecting."""
便是微生物工程 组织工程 机器人工程 所导向的复苏。,"That's where the ability to engineer microbes, the ability to engineer tissues, and the ability to engineer robots begin to lead to a reboot."
但在那个时期在乌干达还发生了一些别的事,But there was actually something else that happened in Uganda in this period.
但，那些激励 能够被如此精确地标量 如果我们能够用游戏系统中庞大的 专门技术来支持这种需要 去积累数据，执行观察分析 代替百万人工作量 和艰苦劳动来反馈 提升人的参与度,"But again, those rewards could be calibrated so precisely if we were able to use the vast expertise of gaming systems to just jack up that appeal, to take the data, to take the observations, of millions of human hours and plow that feedback into increasing engagement."
我们对婴儿猝死综合症有太多不了解,There are lots and lots of things that we don't know about sudden infant deaths.
你听说过厄尔尼诺现象， 但是这就是全球企鹅 必须适应的极端变化。,"You've heard about these El Ninos, but this is the extreme that penguins all over the world have to adapt to."
不丹人的志趣不至于一些有抱负但枯燥无趣的工作上 持续关注与那些他们没有的事物。,"The Bhutanese aren't on some aspirational treadmill, constantly focused on what they don't have."
当欧洲的探险家和旅行者们分散出去 他们也随身带去了 他们已经形成免疫的细菌 他们已经可以相安无事了 成百上千年来， 他们同带有病原体的驯养的动物们一起生存,"When European explorers and travelers spread out, they brought with them the germs that they had become essentially immune to, that they had learned how to tolerate over hundreds and hundreds of years, thousands of years, of living with domesticated animals who were the sources of those pathogens."
