src,ref
"So, this sort of recapitulates what I was telling you about development. ","Das fasst also zusammen, was ich vorhin über Entwicklung erzählte. "
And it is a body that has long intrigued people who've watched the planets. ,Dieser Mond hat die Himmelsbeobachter schon lange fasziniert. 
"MS: Now, let's see if there's someone who favors, who thinks it's worth trying this. ","MS: Nun, mal schauen, ob es einen Befürworter gibt, der denkt, dass sich ein Versuch lohnt. "
So I'm happy to get a chance to tell you about it. ,"Ich bin froh, dies mal gesagt haben zu dürfen. "
You shouldn't worry about it. ,Das sollte Sie nicht beunruhigen. 
"So, when we train, we're always trying to take into account the dog's point of view. ","Das heißt, wenn wir trainieren, berücksichtigen wir immer die Sicht des Hundes. "
"As a matter of fact, I would argue that there's a lot of very civic-minded, decent leadership. ","dass es dort viele engagierte, anständige Führungspersonen gibt. "
Be aware that you're not going to experience the same thing as the performer is. ,"Achten Sie darauf, dass Sie nicht das gleiche erfahren wie der Künstler. "
"And then, in the middle of a sentence, at the very birth of twilight, I turned and looked down the street. ","Und dann, mitten im Satz, zu Beginn der Abenddämmerung, drehte ich mich um und sah zum Ende der Straße. "
"Again, if you're squeamish, you don't want to watch. ","Nochmals, sollten Sie empfindlich sein, sehen Sie besser nicht hin. "
It doesn't interact at all. So how do we know it's there? ,"Es interagiert mit nichts und niemandem. Wie wissen wir dann, dass es da ist? "
But the problem that's encountered is that these brilliant ideas often can't be shared if there are communication roadblocks. ,"Aber das Problem, das sich stellt, ist, dass diese brilianten Ideen oft nicht geteilt werden können, wenn es Kommunikationshindernisse gibt. "
"Dependents want to feel a part of something, anything. ","Angehörige wollen dazugehören, irgendwie. "
"So, it's not just about the words. ",Aber es geht nicht nur um die Wörter. 
"Because to a veteran aid worker, the idea of putting cold, hard cash into the hands of the poorest people on Earth doesn't sound crazy, it sounds really satisfying. ","Denn für erfahrene Entwicklungshelfer hört sich die Idee, bares Geld in die Hände der ärmsten Menschen der Welt zu geben, nicht wahnsinnig an, sondern sehr befriedigend. "
"And if you do that, you will be able to step inside the reality that is created by this machine, by this piece of the brain. ","Und wenn man das macht, wird es möglich sein, in eine Realität zu schreiten, die von dieser Maschine, diesem Stück Hirn kreiert wurde. "
"You might wonder, well, wasn't there a boom and a bust? ","Sie mögen sich wundern, aber war da nicht ein Boom und eine geplatzte Blase? "
We need to settle down before we wreck the planet. ,"Wir müssen uns beruhigen, bevor wir den Planeten ruinieren. "
"What do you have to say for that?"" ","Was sagst du dazu?"" "
How do you plan to look for it? ,Wie plant man die Suche danach? 
And that the only way to be accepted by white people would be to become famous. ,"Die einzige Möglichkeit, von den Weißen akzeptiert zu werden, bestünde darin, berühmt zu werden. "
"Well, here is the image. ","Also, hier ist das Bild. "
"It has empowered you, it has empowered me and it has empowered some other guys as well. ",Es hat Ihnen mehr Macht gegeben. Es hat mir mehr Macht gegeben. Und es hat auch noch ein paar anderen Typen mehr Macht gegeben. 
"So, that's just one use. Incredible, there is probably 350, 400 uses. ","Also, das ist bloß eine Anwendung. Unglaublich, es gibt wahrscheinlich 350, 400 Anwendungen. "
Let me give you good close look at this. ,Lassen Sie es mich Ihnen aus der Nähe zeigen. 
"If you know how to send a text message, you can get the same information for free. ","Wenn Sie wissen, wie man eine SMS verschickt, bekommen Sie die gleichen Informationen für umsonst. "
"All right, get to know each other. ",Lernen Sie sich kennen. 
"And the way that I'm going to do that is, I'm going to look across areas with different levels of malaria. ","Und das werde ich machen, indem ich Regionen mit unterschiedlichen Malarialeveln vergleiche. "
And you'd have some idea of what to do. ,"Und man wuesste dann ungefaehr, was zu tun ist. "
"So it also has the ability, all the time, regardless of the direction of the wind, to be able to make the building fresh and efficient. ","Sodass es fortwährend die Fähigkeit besitzt, ungeachtet der Windrichtung das Gebäude frisch und effizient zu gestalten. "
"This does not mean that it's the final solution, or that this even provides permanent protection. ","Das heißt nicht, dass das die endgültige Lösung ist, oder dass ein dauerhafter Schutz gegeben ist, "
"I think that comes down to this issue of meaning, of significance, of purpose. ","Ich denke im Grunde genommen geht es um die Frage nach dem Sinn, der Bedeutung, dem Zweck. "
But here's a question: Should we be so obsessed with sports? ,Aber das ist die Frage: Sollten wir so von Sport besessen sein? 
"(Laughter) And for a moment, the strong cries of a newborn drowned out the beeps and the sirens that are the normal sounds of the ER. ",Für einen Moment übertönte das laute Schreien eines Neugeborenen die normalen Geräusche der Notaufnahme: Piepser und Sirenen. 
"LP: Well, this is something we think about a lot, and our mission we defined a long time ago is to organize the world's information and make it universally accessible and useful. ",LP: Darüber denken wir viel nach. Unsere Aufgabe haben wir uns vor langer Zeit gestellt: die Information der Welt organisieren und sie universell zugänglich und nutzbar machen. 
"And when you get a jaw drop, you can inform. ","Und wenn man jemanden so den Atem rauben kann, dann kann man informieren. "
"And then, there are those of us who don't have the privilege of sitting in traffic. ","Dann gibt es solche Menschen, die gar nicht im Verkehr steckenbleiben können. "
You think people are talking about you. ,"Sie glauben, dass Leute über Sie reden. "
"What I'll try and do, is I'll try and paraphrase it is sort of human terms. ","Ich werde versuchen, es zu umschreiben in einem einfacheren Vergleich. "
"Now, while preparing for the tour, I had to remind the guys to be culturally sensitive. ","Also, während wir uns auf die Tour vorbereiteten musste ich die Jungs daran erinnern sensibel mit den Eigenheiten der arabischen Kultur umzugehen. "
"(Laughter) So I just want to get your first impressions when you see that, when you see the Diamond Shreddies box there. ","(Gelächter) Ich würde jetzt gerne Ihren ersten Eindruck wissen, wenn Sie dies sehen, wenn Sie die Karo-Shreddies-Verpackung dort sehen. "
Here's why. ,Und zwar deshalb … 
"I know what I'm going to do with my life."" ","Ich weiß, was ich mit meinem Leben anfangen werde.“ "
"And as you see here from the years that they were created, it is indeed the case. ","Und wie man an den Jahren, in denen sie geschaffen wurden, sehen kann, ist das auch der Fall. "
"And when you're squinting, you're turning that from fine-grain to coarse-grain, so you're reducing the quality of your data. ","Beim Zusammenkneifen wechselt man von der Feinsicht auf die Grobsicht. Somit reduziert man die Qualität des Datensatzes. Wenn ich Ihnen nicht sagen würde, wonach Sie suchen sollen, würden Sie immer noch das Gesicht sehen, "
"In addition, as we talked to some of the nurses in the hospital, they encouraged us to make sure that our electronics worked with typical medical adhesives that are used in a hospital. ","Außerdem spornten uns, wenn wir mit manchen Schwestern in der Klinik sprachen, an, sicherzustellen, dass unsere Elektronik mit typischen medizinische Klebstoffen auskommt, die in Krankenhäusern verwendet werden. "
"So, I think science can be -- serendipity is important. ","Ich denke also, Wissenschaft kann -- glückliche Zufälle sind wichtig -- "
I turn it on ... ,Wenn ich sie einschalte … 
"Sounds great, right? ","Klingt super, nicht? "
"Immigrants all over the world who are doing the best that they can to make a living, to survive and also to thrive. ","Immigranten auf der ganzen Welt, die ihr Bestes geben, ihren Lebensunterhalt zu verdienen, zu überleben und Erfolg zu haben. "
Now is this something that we should be heedful of? ,Sollten wir auf so etwas achten? 
"Now the raw material of it, of course, is just the music of everyday life. ","Ihre Grundlage ist natürlich einfach die Musik des täglichen Lebens, "
"Those of you who know football, Andre Waters was someone I grew up watching. ","Für alle, die sich mit Football auskennen: Ich wuchs mit Andre Waters auf. "
So how does it work? ,Wie funktioniert das also? 
"And so, I want to tell you about what we've learned in doing that and four lessons I've learned in the last year. ","Ich will Ihnen erzählen, was wir von ihnen gelernt haben, von vier Lektionen, die ich im letzten Jahr gelernt habe. "
"For some reason, there's no standard syllabus, there's no basic course. ","Es gibt kein standardisiertes Regelwerk, nicht mal im Ansatz. "
"Okay, now I don't want to alarm anybody in this room, but it's just come to my attention that the person to your right is a liar. ","Okay, ich möchte hier niemanden alarmieren, aber mir ist gerade aufgefallen, dass die Person rechts neben Ihnen ein Lügner ist. "
"Normally, you don't have to do that, because all of it's done automatically with the electronics, the third system of a rebreather. ","Normalerweise muss man das nicht tun, der Vorgang ist automatisch mittels der Elektronik, dem dritten Grundelement des Kreislauftauchgeräts. Der wichtigste Teil des Kreislauftauchgeräts sind die Sauerstoffsensoren. "
"Whether you sit down and eat a meal with your kids, whether you take your kids, or grandchildren, or nieces and nephews shopping to a farmers' market. Just do tastings with them. ","Ob Sie sich nun hinsetzen und mit Ihren Kindern eine Mahlzeit einnehmen, oder ob Sie Ihre Kinder, Enkel, Nichten, Neffen mal zum Einkaufen auf einen Wochenmarkt mitnehmen - lassen Sie sie das Essen dort kosten. "
Think about that for a second. ,Stellen Sie sich das kurz vor: 
So I guess you could say that I'll probably be doing this for the rest of my life. ,"Also glaube ich, dass ich das wahrscheinlich für den Rest meines Lebens tun werde. "
"So let's consider memory retrieval as being recalling the memory or, like, opening the file. ",Angenommen das Wiedererlangen von Erinnerungen verläuft wie ihr Wiederaufruf oder das Öffnen einer Datei. 
"The other day I was watching some sports on television, and I was trying to decide why I just don't engage with it. ","Neulich sah ich im Fernsehen Sport und wollte herausfinden, warum er mich so kaltlässt. "
